Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SPLK","SPLUNK INC","Equity","0.10","194.50","48,172.00","9,369,454.00","9,369,454.00","Information Technology","B424494","US8486371045","NASDAQ"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.10","56.49","164,901.00","9,315,257.49","9,315,257.49","Information Technology","2257019","US1924461023","NASDAQ"
"DOW","DOW INC","Equity","0.10","40.98","226,493.00","9,281,683.14","9,281,683.14","Materials","BHXCF84","US2605571031","New York Stock Exchange Inc."
"DOCU","DOCUSIGN INC","Equity","0.10","171.67","53,772.00","9,231,039.24","9,231,039.24","Information Technology","BFYT7B7","US2561631068","NASDAQ"
"PSX","PHILLIPS","Equity","0.10","68.66","133,154.00","9,142,353.64","9,142,353.64","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.10","95.44","95,673.00","9,131,031.12","9,131,031.12","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.10","85.24","106,579.00","9,084,793.96","9,084,793.96","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"KLAC","KLA CORP","Equity","0.10","191.73","47,352.00","9,078,798.96","9,078,798.96","Information Technology","2480138","US4824801009","NASDAQ"
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.10","36.95","243,710.00","9,005,084.50","9,005,084.50","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.10","1,045.95","8,495.00","8,885,345.25","8,885,345.25","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.10","49.65","178,727.00","8,873,795.55","8,873,795.55","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"INFO","IHS MARKIT LTD","Equity","0.10","72.82","121,076.00","8,816,754.32","8,816,754.32","Industrials","BD0Q558","BMG475671050","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.09","191.10","45,627.00","8,719,319.70","8,719,319.70","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.09","112.90","77,158.00","8,711,138.20","8,711,138.20","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"KMI","KINDER MORGAN INC","Equity","0.09","14.66","593,644.00","8,702,821.04","8,702,821.04","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"SNPS","SYNOPSYS INC","Equity","0.09","189.72","45,747.00","8,679,120.84","8,679,120.84","Information Technology","2867719","US8716071076","NASDAQ"
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.09","62.38","138,151.00","8,617,859.38","8,617,859.38","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.09","83.09","102,828.00","8,543,978.52","8,543,978.52","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.09","174.17","49,034.00","8,540,251.78","8,540,251.78","Consumer Staples","2170473","US21036P1084","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.09","86.97","97,241.00","8,457,049.77","8,457,049.77","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.09","217.58","38,851.00","8,453,200.58","8,453,200.58","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC","Equity","0.09","327.90","25,660.00","8,413,914.00","8,413,914.00","Health Care","2459202","US45168D1046","NASDAQ"
"APH","AMPHENOL CORP CLASS A","Equity","0.09","95.23","88,062.00","8,386,144.26","8,386,144.26","Information Technology","2145084","US0320951017","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.09","35.57","234,782.00","8,351,195.74","8,351,195.74","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.09","120.82","69,011.00","8,337,909.02","8,337,909.02","Financials","2702337","US74144T1088","NASDAQ"
"MSCI","MSCI INC","Equity","0.09","325.75","25,391.00","8,271,118.25","8,271,118.25","Financials","B2972D2","US55354G1004","New York Stock Exchange Inc."
"TWLO","TWILIO INC CLASS A","Equity","0.09","210.99","39,181.00","8,266,799.19","8,266,799.19","Information Technology","BD6P5Q0","US90138F1021","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.09","188.32","43,782.00","8,245,026.24","8,245,026.24","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.09","87.29","94,361.00","8,236,771.69","8,236,771.69","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"CSGP","COSTAR GROUP INC","Equity","0.09","691.63","11,795.00","8,157,775.85","8,157,775.85","Industrials","2262864","US22160N1090","NASDAQ"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.09","30.68","263,076.00","8,071,171.68","8,071,171.68","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.09","34.13","236,142.00","8,059,526.46","8,059,526.46","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.09","54.42","147,927.00","8,050,187.34","8,050,187.34","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.09","1,127.92","7,120.00","8,030,790.40","8,030,790.40","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"YUM","YUM BRANDS INC","Equity","0.09","86.98","91,945.00","7,997,376.10","7,997,376.10","Consumer Discretionary","2098876","US9884981013","New York Stock Exchange Inc."
"IQV","IQVIA HOLDINGS INC","Equity","0.09","137.52","57,994.00","7,975,334.88","7,975,334.88","Health Care","BDR73G1","US46266C1053","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","0.09","164.34","48,369.00","7,948,961.46","7,948,961.46","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"CDNS","CADENCE DESIGN SYSTEMS INC","Equity","0.09","94.03","84,092.00","7,907,170.76","7,907,170.76","Information Technology","2302232","US1273871087","NASDAQ"
"HCA","HCA HEALTHCARE INC","Equity","0.09","96.20","81,365.00","7,827,313.00","7,827,313.00","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"CMI","CUMMINS INC","Equity","0.08","173.07","45,065.00","7,799,399.55","7,799,399.55","Industrials","2240202","US2310211063","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.08","69.11","112,625.00","7,783,513.75","7,783,513.75","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"SLB","SCHLUMBERGER NV","Equity","0.08","18.01","428,038.00","7,708,964.38","7,708,964.38","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Equity","0.08","33.82","227,192.00","7,683,633.44","7,683,633.44","Industrials","BY7QL61","IE00BY7QL619","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.08","35.43","216,669.00","7,676,582.67","7,676,582.67","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.08","73.68","104,052.00","7,666,551.36","7,666,551.36","Industrials","2665861","US6937181088","NASDAQ"
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.08","192.93","39,689.00","7,657,198.77","7,657,198.77","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.08","49.21","154,973.00","7,626,221.33","7,626,221.33","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.08","103.94","72,412.00","7,526,503.28","7,526,503.28","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.08","151.77","49,285.00","7,479,984.45","7,479,984.45","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.08","17.13","436,580.00","7,478,615.40","7,478,615.40","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.08","72.70","102,799.00","7,473,487.30","7,473,487.30","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.08","116.90","63,167.00","7,384,222.30","7,384,222.30","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.08","102.57","71,990.00","7,384,014.30","7,384,014.30","Information Technology","2592174","US5950171042","NASDAQ"
"ANSS","ANSYS INC","Equity","0.08","282.13","26,129.00","7,371,774.77","7,371,774.77","Information Technology","2045623","US03662Q1058","NASDAQ"
"ROK","ROCKWELL AUTOMATION INC","Equity","0.08","208.67","35,261.00","7,357,912.87","7,357,912.87","Industrials","2754060","US7739031091","New York Stock Exchange Inc."
"FAST","FASTENAL","Equity","0.08","41.92","174,636.00","7,320,741.12","7,320,741.12","Industrials","2332262","US3119001044","NASDAQ"
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.08","111.22","65,684.00","7,305,374.48","7,305,374.48","Health Care","2036070","US0153511094","NASDAQ"
"IAC","IAC INTERACTIVE","Equity","0.08","317.90","22,964.00","7,300,255.60","7,300,255.60","Communication","B0F0F09","US44919P5089","NASDAQ"
"PAYX","PAYCHEX INC","Equity","0.08","73.72","98,937.00","7,293,635.64","7,293,635.64","Information Technology","2674458","US7043261079","NASDAQ"
"F","FORD MOTOR CO","Equity","0.08","6.01","1,204,451.00","7,238,750.51","7,238,750.51","Consumer Discretionary","2615468","US3453708600","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.08","138.14","51,872.00","7,165,598.08","7,165,598.08","Information Technology","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.08","59.20","120,714.00","7,146,268.80","7,146,268.80","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.08","86.60","81,975.00","7,099,035.00","7,099,035.00","Consumer Discretionary","2210614","US5719032022","NASDAQ"
"CTAS","CINTAS CORP","Equity","0.08","263.61","26,920.00","7,096,381.20","7,096,381.20","Industrials","2197137","US1729081059","NASDAQ"
"VLO","VALERO ENERGY CORP","Equity","0.08","56.95","124,352.00","7,081,846.40","7,081,846.40","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"OTIS","OTIS WORLDWIDE CORP","Equity","0.08","56.57","125,069.00","7,075,153.33","7,075,153.33","Industrials","BK531S8","US68902V1070","New York Stock Exchange Inc."
"PH","PARKER-HANNIFIN CORP","Equity","0.08","179.57","39,275.00","7,052,611.75","7,052,611.75","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"TDG","TRANSDIGM GROUP INC","Equity","0.08","443.76","15,880.00","7,046,908.80","7,046,908.80","Industrials","B11FJK3","US8936411003","New York Stock Exchange Inc."
"OKTA","OKTA INC CLASS A","Equity","0.08","199.84","35,072.00","7,008,788.48","7,008,788.48","Information Technology","BDFZSP1","US6792951054","NASDAQ"
"AWK","AMERICAN WATER WORKS INC","Equity","0.08","125.37","55,797.00","6,995,269.89","6,995,269.89","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.08","35.40","197,384.00","6,987,393.60","6,987,393.60","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"TWTR","TWITTER INC","Equity","0.07","29.49","233,700.00","6,891,813.00","6,891,813.00","Communication","BFLR866","US90184L1026","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.07","91.96","74,505.00","6,851,479.80","6,851,479.80","Information Technology","2985677","US9839191015","NASDAQ"
"MRVL","MARVELL TECHNOLOGY GROUP LTD","Equity","0.07","33.56","203,778.00","6,838,789.68","6,838,789.68","Information Technology","2594653","BMG5876H1051","NASDAQ"
"WMB","WILLIAMS INC","Equity","0.07","18.37","372,058.00","6,834,705.46","6,834,705.46","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.07","179.38","37,976.00","6,812,134.88","6,812,134.88","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.07","39.66","171,158.00","6,788,126.28","6,788,126.28","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"DLTR","DOLLAR TREE INC","Equity","0.07","93.67","72,386.00","6,780,396.62","6,780,396.62","Consumer Discretionary","2272476","US2567461080","NASDAQ"
"PANW","PALO ALTO NETWORKS INC","Equity","0.07","227.09","29,813.00","6,770,234.17","6,770,234.17","Information Technology","B87ZMX0","US6974351057","New York Stock Exchange Inc."
"BMRN","BIOMARIN PHARMACEUTICAL INC","Equity","0.07","122.18","55,353.00","6,763,029.54","6,763,029.54","Health Care","2437071","US09061G1013","NASDAQ"
"TEAM","ATLASSIAN PLC CLASS A","Equity","0.07","175.13","38,114.00","6,674,904.82","6,674,904.82","Information Technology","BZ09BD1","GB00BZ09BD16","NASDAQ"
"BLL","BALL CORP","Equity","0.07","68.39","97,308.00","6,654,894.12","6,654,894.12","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.07","61.56","107,369.00","6,609,635.64","6,609,635.64","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"TT","TRANE TECHNOLOGIES PLC","Equity","0.07","89.19","73,712.00","6,574,373.28","6,574,373.28","Industrials","BK9ZQ96","IE00BK9ZQ967","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.07","153.00","42,967.00","6,573,951.00","6,573,951.00","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.07","57.67","113,172.00","6,526,629.24","6,526,629.24","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"WELL","WELLTOWER INC","Equity","0.07","51.26","125,808.00","6,448,918.08","6,448,918.08","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.07","126.00","50,863.00","6,408,738.00","6,408,738.00","Information Technology","2961053","US83088M1027","NASDAQ"
"VRSN","VERISIGN INC","Equity","0.07","204.10","31,180.00","6,363,838.00","6,363,838.00","Information Technology","2142922","US92343E1029","NASDAQ"
"SWK","STANLEY BLACK & DECKER INC","Equity","0.07","136.12","46,727.00","6,360,479.24","6,360,479.24","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"FE","FIRSTENERGY CORP","Equity","0.07","37.99","167,164.00","6,350,560.36","6,350,560.36","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"ALGN","ALIGN TECHNOLOGY INC","Equity","0.07","266.48","23,809.00","6,344,622.32","6,344,622.32","Health Care","2679204","US0162551016","NASDAQ"
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.07","68.13","92,802.00","6,322,600.26","6,322,600.26","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"RNG","RINGCENTRAL INC CLASS A","Equity","0.07","270.96","23,301.00","6,313,638.96","6,313,638.96","Information Technology","BDZCRX3","US76680R2067","New York Stock Exchange Inc."
"CERN","CERNER CORP","Equity","0.07","67.94","92,802.00","6,304,967.88","6,304,967.88","Health Care","2185284","US1567821046","NASDAQ"
"LUV","SOUTHWEST AIRLINES","Equity","0.07","35.04","179,756.00","6,298,650.24","6,298,650.24","Industrials","2831543","US8447411088","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.07","59.78","104,898.00","6,270,802.44","6,270,802.44","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"KHC","KRAFT HEINZ","Equity","0.07","31.64","197,518.00","6,249,469.52","6,249,469.52","Consumer Staples","BYRY499","US5007541064","NASDAQ"
"EFX","EQUIFAX INC","Equity","0.07","167.72","37,241.00","6,246,060.52","6,246,060.52","Industrials","2319146","US2944291051","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.07","106.56","58,589.00","6,243,243.84","6,243,243.84","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"HLT","HILTON WORLDWIDE HOLDINGS INC","Equity","0.07","73.92","84,162.00","6,221,255.04","6,221,255.04","Consumer Discretionary","BYVMW06","US43300A2033","New York Stock Exchange Inc."
"AME","AMETEK INC","Equity","0.07","88.11","70,446.00","6,206,997.06","6,206,997.06","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"FLT","FLEETCOR TECHNOLOGIES INC","Equity","0.07","246.15","25,148.00","6,190,180.20","6,190,180.20","Information Technology","B4R28B3","US3390411052","New York Stock Exchange Inc."
"APTV","APTIV PLC","Equity","0.07","75.67","81,697.00","6,182,011.99","6,182,011.99","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.07","161.63","38,187.00","6,172,164.81","6,172,164.81","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"FTV","FORTIVE CORP","Equity","0.07","67.92","90,751.00","6,163,807.92","6,163,807.92","Industrials","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.07","25.76","237,694.00","6,122,997.44","6,122,997.44","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"SGEN","SEATTLE GENETICS INC","Equity","0.07","164.37","37,106.00","6,099,113.22","6,099,113.22","Health Care","2738127","US8125781026","NASDAQ"
